
L = 0.09
79.4740 0.0126 0.0000
79.5316 0.0070 0.0000
79.5525 0.0000 0.0197
79.6209 0.0000 0.0380
79.6314 0.0000 0.0169
79.6475 0.0192 0.0000
79.7856 0.0000 0.0124
79.8241 0.0000 0.0220
79.8284 0.0055 0.0000
79.9059 0.0000 0.0276
80.0180 0.0207 0.0000
80.0454 0.0154 0.0000
80.0518 0.0000 0.0134
80.2063 0.0000 0.0266
80.2086 0.0000 0.0342
80.2274 0.0247 0.0000
80.3155 0.0000 0.0298
80.4015 0.0000 0.0140
80.4287 0.0000 0.0258
80.4333 0.0000 0.0056
80.4524 0.0105 0.0000
80.4755 0.0000 0.0216
80.4803 0.0000 0.0164
80.5882 0.0195 0.0000
80.6339 0.0249 0.0000
80.6368 0.0000 0.0202
80.7246 0.0148 0.0000
80.7608 0.0175 0.0000
80.8662 0.0236 0.0000
80.8789 0.0175 0.0000
81.0030 0.0100 0.0000
81.0159 0.0000 0.0312
81.0328 0.0000 0.0109
81.0576 0.0261 0.0000
81.1038 0.0159 0.0000
81.1282 0.0139 0.0000
81.1485 0.0000 0.0381
81.2084 0.0183 0.0000
81.3031 0.0054 0.0000
81.3226 0.0000 0.0048
81.4046 0.0152 0.0000
81.4330 0.0000 0.0154
81.4489 0.0000 0.0130
81.5336 0.0072 0.0000
81.5382 0.0000 0.0035
81.5769 0.0109 0.0000
81.5816 0.0000 0.0081
81.6682 0.0000 0.0249
81.6888 0.0138 0.0000
81.7034 0.0000 0.0137
81.7770 0.0000 0.0131
81.8934 0.0063 0.0000
81.9787 0.0000 0.0147
82.2298 0.0143 0.0000
82.2685 0.0171 0.0000
82.3275 0.0000 0.0110
82.5290 0.0000 0.0165
82.5344 0.0373 0.0000
82.5354 0.0082 0.0000
82.5398 0.0115 0.0000
82.5447 0.0000 0.0155
82.6042 0.0000 0.0311
82.6154 0.0000 0.0406
82.6277 0.0000 0.0320
82.6822 0.0006 0.0000
82.6869 0.0000 0.0229
82.6998 0.0268 0.0000
82.7156 0.0000 0.0198
82.8694 0.0000 0.0324
82.9155 0.0000 0.0202
83.0462 0.0321 0.0000
83.0758 0.0405 0.0000
83.0846 0.0000 0.0212
83.1606 0.0000 0.0066
83.2042 0.0221 0.0000
83.2143 0.0000 0.0347
83.2473 0.0000 0.0134
83.2875 0.0059 0.0000
83.3659 0.0000 0.0315
83.3731 0.0005 0.0000
83.4612 0.0000 0.0143
83.4946 0.0029 0.0000
83.6250 0.0272 0.0000
83.7054 0.0000 0.0160
83.7147 0.0374 0.0000
83.7610 0.0000 0.0152
83.7731 0.0191 0.0000
83.9235 0.0131 0.0000
83.9249 0.0000 0.0152
83.9523 0.0000 0.0355
84.1140 0.0149 0.0000
84.1261 0.0000 0.0206
84.2297 0.0310 0.0000
84.2962 0.0000 0.0123
84.3046 0.0042 0.0000
84.3531 0.0000 0.0108
84.3612 0.0266 0.0000
84.3990 0.0076 0.0000
84.4038 0.0259 0.0000
84.4132 0.0314 0.0000
84.4853 0.0272 0.0000
84.5151 0.0000 0.0241
84.5412 0.0312 0.0000
84.5469 0.0000 0.0089
84.5752 0.0094 0.0000
84.6166 0.0000 0.0188
84.6664 0.0000 0.0446
84.8467 0.0000 0.0206
84.9692 0.0000 0.0033
85.0420 0.0128 0.0000
85.0728 0.0000 0.0200
85.1112 0.0295 0.0000
85.1607 0.0000 0.0174
85.2284 0.0130 0.0000
85.3165 0.0110 0.0000
85.3688 0.0325 0.0000
85.4323 0.0000 0.0129
85.4332 0.0406 0.0000
85.5072 0.0189 0.0000
85.5224 0.0000 0.0186
85.5530 0.0000 0.0216
85.5808 0.0000 0.0179
85.5902 0.0190 0.0000
85.6240 0.0000 0.0355
85.6283 0.0281 0.0000
85.6396 0.0152 0.0000
85.6881 0.0000 0.0077
85.7464 0.0331 0.0000
85.7823 0.0174 0.0000
85.8319 0.0016 0.0000
85.8723 0.0162 0.0000
85.9521 0.0065 0.0000
85.9620 0.0000 0.0066
85.9660 0.0000 0.0184
85.9745 0.0000 0.0290
86.0575 0.0415 0.0000
86.0748 0.0105 0.0000
86.0779 0.0196 0.0000
86.1111 0.0000 0.0222
86.1679 0.0000 0.0139
86.1754 0.0000 0.0222
86.2054 0.0000 0.0104
86.2862 0.0054 0.0000
86.3027 0.0120 0.0000
86.5783 0.0000 0.0163
86.5895 0.0000 0.0126
86.6552 0.0131 0.0000
86.6718 0.0000 0.0363
86.6737 0.0129 0.0000
86.7289 0.0232 0.0000
86.7705 0.0000 0.0180
86.7825 0.0000 0.0153
86.8359 0.0233 0.0000
86.8470 0.0144 0.0000
86.8493 0.0296 0.0000
86.8612 0.0214 0.0000
86.9203 0.0152 0.0000
86.9738 0.0257 0.0000
87.0817 0.0193 0.0000
87.1183 0.0000 0.0252
87.1438 0.0043 0.0000
87.1566 0.0238 0.0000
87.2008 0.0084 0.0000
87.2017 0.0493 0.0000
87.3078 0.0180 0.0000
87.3104 0.0000 0.0104
87.3435 0.0000 0.0253
87.3948 0.0000 0.0281
87.4200 0.0275 0.0000
87.4466 0.0120 0.0000
87.4636 0.0000 0.0191
87.4735 0.0000 0.0122
87.4984 0.0108 0.0000
87.5272 0.0174 0.0000
87.5310 0.0026 0.0000
87.5355 0.0000 0.0146
87.5441 0.0000 0.0156
87.6117 0.0111 0.0000
87.6288 0.0263 0.0000
87.6344 0.0071 0.0000
87.7363 0.0000 0.0078
87.7741 0.0118 0.0000
87.7771 0.0236 0.0000
87.7851 0.0086 0.0000
87.8085 0.0000 0.0113
87.8655 0.0266 0.0000
87.9520 0.0000 0.0050
88.0537 0.0000 0.0196
88.0606 0.0128 0.0000
88.1295 0.0364 0.0000
88.1310 0.0000 0.0145
88.1915 0.0000 0.0086
88.3788 0.0204 0.0000
88.3888 0.0000 0.0277
88.4435 0.0159 0.0000
88.4491 0.0000 0.0247
88.4651 0.0000 0.0096
88.5329 0.0000 0.0432
88.6147 0.0000 0.0299
88.7155 0.0252 0.0000
88.7408 0.0000 0.0168
88.7518 0.0000 0.0149
88.7523 0.0000 0.0225
88.7638 0.0000 0.0148
88.7734 0.0000 0.0276
88.7753 0.0000 0.0199
88.8136 0.0158 0.0000
88.8404 0.0109 0.0000
88.8567 0.0214 0.0000
88.8906 0.0000 0.0067
88.9308 0.0000 0.0162
88.9528 0.0000 0.0198
88.9657 0.0084 0.0000
89.0446 0.0000 0.0259
89.1369 0.0000 0.0040
89.1588 0.0126 0.0000
89.1846 0.0264 0.0000
89.2280 0.0000 0.0050
89.2748 0.0107 0.0000
89.2859 0.0239 0.0000
89.3069 0.0392 0.0000
89.3584 0.0203 0.0000
89.4384 0.0000 0.0075
89.5088 0.0000 0.0086
89.5946 0.0000 0.0136
89.5992 0.0140 0.0000
89.6346 0.0000 0.0209
89.7909 0.0110 0.0000
89.7935 0.0000 0.0281
89.8058 0.0086 0.0000
89.8163 0.0294 0.0000
90.0178 0.0319 0.0000
90.0531 0.0000 0.0115
90.0943 0.0000 0.0032
90.0966 0.0319 0.0000
90.1003 0.0000 0.0155
90.1041 0.0343 0.0000
90.1203 0.0000 0.0313
90.2750 0.0049 0.0000
90.3171 0.0110 0.0000
90.3205 0.0204 0.0000
90.3934 0.0000 0.0164
90.4266 0.0000 0.0154
90.4873 0.0108 0.0000
90.5297 0.0000 0.0264
90.6532 0.0000 0.0139
90.7471 0.0092 0.0000
90.7618 0.0000 0.0187
90.7874 0.0143 0.0000
90.7912 0.0000 0.0102
90.8949 0.0000 0.0013
90.9768 0.0000 0.0321
91.0285 0.0066 0.0000
91.0536 0.0120 0.0000
91.0899 0.0000 0.0032
91.1163 0.0118 0.0000
91.1534 0.0173 0.0000
91.1657 0.0136 0.0000
91.1886 0.0491 0.0000
91.2406 0.0000 0.0047
91.3331 0.0318 0.0000
91.3402 0.0178 0.0000
91.3603 0.0000 0.0100
91.3625 0.0277 0.0000
91.4166 0.0092 0.0000
91.4181 0.0000 0.0045
91.4360 0.0000 0.0304
91.4432 0.0025 0.0000
91.4775 0.0000 0.0055
91.4791 0.0000 0.0103
91.4960 0.0000 0.0181
91.5982 0.0106 0.0000
91.6247 0.0117 0.0000
91.6435 0.0054 0.0000
91.6804 0.0000 0.0258
91.7364 0.0189 0.0000
91.7851 0.0000 0.0125
91.8124 0.0102 0.0000
91.8516 0.0000 0.0059
91.8526 0.0251 0.0000
91.8738 0.0174 0.0000
91.8802 0.0123 0.0000
92.0358 0.0115 0.0000
92.1263 0.0000 0.0387
92.1875 0.0218 0.0000
92.2226 0.0000 0.0321
92.3581 0.0000 0.0121
92.3654 0.0234 0.0000
92.4041 0.0000 0.0233
92.4222 0.0217 0.0000
92.4437 0.0152 0.0000
92.4498 0.0209 0.0000
92.4576 0.0369 0.0000
92.4743 0.0294 0.0000
92.5204 0.0082 0.0000
92.6002 0.0140 0.0000
92.8373 0.0000 0.0192
92.9597 0.0029 0.0000
92.9670 0.0122 0.0000
93.0473 0.0249 0.0000
93.0791 0.0064 0.0000
93.1739 0.0102 0.0000
93.2157 0.0000 0.0248
93.2315 0.0267 0.0000
93.2471 0.0000 0.0120
93.2728 0.0000 0.0118
93.3049 0.0000 0.0018
93.3105 0.0000 0.0110
93.3227 0.0107 0.0000
93.3333 0.0000 0.0249
93.3489 0.0000 0.0241
93.4302 0.0371 0.0000
93.4608 0.0123 0.0000
93.4614 0.0300 0.0000
93.4683 0.0279 0.0000
93.7240 0.0237 0.0000
93.9111 0.0133 0.0000
93.9298 0.0173 0.0000
93.9671 0.0000 0.0136
94.0328 0.0168 0.0000
94.0690 0.0297 0.0000
94.1272 0.0000 0.0133
94.1773 0.0320 0.0000
94.2200 0.0298 0.0000
94.2276 0.0000 0.0068
94.2323 0.0145 0.0000
94.2683 0.0000 0.0085
94.2728 0.0000 0.0173
94.3434 0.0298 0.0000
94.3861 0.0000 0.0322
94.3944 0.0000 0.0239
94.4340 0.0000 0.0185
94.4644 0.0000 0.0135
94.4727 0.0048 0.0000
94.4731 0.0000 0.0054
94.4931 0.0000 0.0078
94.5296 0.0180 0.0000
94.5975 0.0000 0.0291
94.6357 0.0000 0.0217
94.6848 0.0000 0.0197
94.7440 0.0197 0.0000
94.7710 0.0000 0.0119
94.8192 0.0265 0.0000
94.8262 0.0177 0.0000
94.8752 0.0000 0.0217
94.9134 0.0128 0.0000
95.0746 0.0073 0.0000
95.0792 0.0000 0.0158
95.0987 0.0000 0.0074
95.1252 0.0189 0.0000
95.2580 0.0000 0.0167
95.3078 0.0000 0.0122
95.3110 0.0102 0.0000
95.3118 0.0279 0.0000
95.3432 0.0000 0.0162
95.3448 0.0297 0.0000
95.3573 0.0043 0.0000
95.3750 0.0000 0.0118
95.4098 0.0000 0.0031
95.4629 0.0148 0.0000
95.4629 0.0186 0.0000
95.5340 0.0317 0.0000
95.5918 0.0000 0.0195
95.6478 0.0214 0.0000
95.7163 0.0000 0.0205
95.7575 0.0000 0.0092
95.8380 0.0000 0.0067
95.8922 0.0064 0.0000
95.9600 0.0000 0.0296
95.9976 0.0000 0.0174
96.0243 0.0000 0.0231
96.0757 0.0117 0.0000
96.1119 0.0133 0.0000
96.1668 0.0173 0.0000
96.2646 0.0399 0.0000
96.4976 0.0000 0.0140
96.5038 0.0072 0.0000
96.5262 0.0174 0.0000
96.5732 0.0000 0.0205
96.5775 0.0000 0.0224
96.5802 0.0000 0.0162
96.6038 0.0000 0.0152
96.6390 0.0000 0.0170
96.6626 0.0000 0.0249
96.6748 0.0275 0.0000
96.7013 0.0083 0.0000
96.7225 0.0000 0.0259
96.7900 0.0000 0.0263
96.8977 0.0109 0.0000
96.9919 0.0361 0.0000
97.0254 0.0355 0.0000
97.0607 0.0000 0.0134
97.0991 0.0226 0.0000
97.1050 0.0201 0.0000
97.1190 0.0000 0.0190
97.1220 0.0165 0.0000
97.2540 0.0108 0.0000
97.2575 0.0000 0.0313
97.2625 0.0079 0.0000
97.3093 0.0000 0.0323
97.3490 0.0000 0.0031
97.3677 0.0133 0.0000
97.4440 0.0000 0.0208
97.4701 0.0322 0.0000
97.4895 0.0000 0.0019
97.5360 0.0000 0.0109
97.6272 0.0000 0.0056
97.6522 0.0000 0.0160
97.6680 0.0000 0.0191
97.6806 0.0090 0.0000
97.6819 0.0154 0.0000
97.6959 0.0328 0.0000
97.8210 0.0000 0.0098
97.9650 0.0000 0.0169
97.9995 0.0302 0.0000
98.0304 0.0103 0.0000
98.0579 0.0000 0.0173
98.1020 0.0023 0.0000
98.1382 0.0000 0.0151
98.1431 0.0259 0.0000
98.2023 0.0000 0.0103
98.2042 0.0072 0.0000
98.2087 0.0171 0.0000
98.2820 0.0134 0.0000
98.3097 0.0189 0.0000
98.4628 0.0000 0.0293
98.5313 0.0000 0.0328
98.5369 0.0000 0.0173
98.5650 0.0153 0.0000
98.5726 0.0216 0.0000
98.5832 0.0000 0.0126
98.5884 0.0304 0.0000
98.5906 0.0140 0.0000
98.6250 0.0000 0.0159
98.6380 0.0000 0.0140
98.6554 0.0126 0.0000
98.6760 0.0000 0.0141
98.7310 0.0000 0.0297
98.7814 0.0121 0.0000
98.8001 0.0000 0.0262
98.9842 0.0071 0.0000
99.0251 0.0000 0.0101
99.1002 0.0185 0.0000
99.1211 0.0000 0.0184
99.1243 0.0325 0.0000
99.1476 0.0000 0.0138
99.1685 0.0138 0.0000
99.1926 0.0119 0.0000
99.2036 0.0000 0.0145
99.2493 0.0000 0.0129
99.2549 0.0000 0.0154
99.4398 0.0110 0.0000
99.4449 0.0092 0.0000
99.5308 0.0000 0.0159
99.5448 0.0000 0.0147
99.5680 0.0000 0.0143
99.6101 0.0000 0.0181
99.6107 0.0193 0.0000
99.6308 0.0000 0.0113
99.7182 0.0048 0.0000
99.7829 0.0165 0.0000
99.8118 0.0215 0.0000
99.8882 0.0000 0.0176
99.9615 0.0219 0.0000
99.9738 0.0000 0.0134
100.0018 0.0181 0.0000

L = 0.09
0.3223 0.0186 0.0000
0.4361 0.0192 0.0000
0.4498 0.0169 0.0000
0.4507 0.0214 0.0000
0.5303 0.0218 0.0000
0.5429 0.0165 0.0000
0.6161 0.0191 0.0000
0.6178 0.0199 0.0000
0.6517 0.0187 0.0000
0.6594 0.0193 0.0000
0.6683 0.0216 0.0000
0.7411 0.0200 0.0000
0.7669 0.0161 0.0000
0.7977 0.0142 0.0000
0.8166 0.0200 0.0000
0.8871 0.0177 0.0000
0.9103 0.0161 0.0000
0.9675 0.0096 0.0000
0.9679 0.0094 0.0000
1.0477 0.0206 0.0000
1.0562 0.0223 0.0000
1.0930 0.0029 0.0000
1.1050 0.0125 0.0000
1.1943 0.0103 0.0000
1.2152 0.0297 0.0000
1.3144 0.0189 0.0000
1.3597 0.0062 0.0000
1.3772 0.0103 0.0000
1.4670 0.0101 0.0000
1.5143 0.0192 0.0000
1.5809 0.0273 0.0000
1.6192 0.0208 0.0000
1.6696 0.0297 0.0000
1.6737 0.0121 0.0000
1.7069 0.0110 0.0000
1.7324 0.0244 0.0000
1.7982 0.0305 0.0000
1.8825 0.0103 0.0000
1.9312 0.0275 0.0000
2.0047 0.0027 0.0000
2.0501 0.0342 0.0000
2.0664 0.0075 0.0000
2.1300 0.0152 0.0000
2.1302 0.0205 0.0000
2.1522 0.0131 0.0000
2.1763 0.0027 0.0000
2.1972 0.0202 0.0000
2.2237 0.0121 0.0000
2.2241 0.0234 0.0000
2.2604 0.0040 0.0000
2.2933 0.0155 0.0000
2.3573 0.0000 0.0206
2.3643 0.0241 0.0000
2.3892 0.0158 0.0000
2.3905 0.0288 0.0000
2.3908 0.0101 0.0000
2.4752 0.0047 0.0000
2.4761 0.0032 0.0000
2.4855 0.0145 0.0000
2.5289 0.0200 0.0000
2.5718 0.0434 0.0000
2.5871 0.0216 0.0000
2.6242 0.0213 0.0000
2.6875 0.0212 0.0000
2.7104 0.0231 0.0000
2.7344 0.0207 0.0000
2.7507 0.0386 0.0000
2.8540 0.0051 0.0000
2.8726 0.0000 0.0109
2.8768 0.0030 0.0000
2.9006 0.0243 0.0000
2.9436 0.0176 0.0000
2.9511 0.0080 0.0000
3.0180 0.0177 0.0000
3.0217 0.0331 0.0000
3.0593 0.0230 0.0000
3.0778 0.0205 0.0000
3.1069 0.0339 0.0000
3.1636 0.0144 0.0000
3.1732 0.0200 0.0000
3.1814 0.0183 0.0000
3.1850 0.0157 0.0000
3.2696 0.0157 0.0000
3.2725 0.0107 0.0000
3.3061 0.0238 0.0000
3.3416 0.0189 0.0000
3.3436 0.0097 0.0000
3.4471 0.0308 0.0000
3.4768 0.0181 0.0000
3.5265 0.0161 0.0000
3.5278 0.0192 0.0000
3.6145 0.0260 0.0000
3.6263 0.0284 0.0000
3.6605 0.0166 0.0000
3.6625 0.0134 0.0000
3.6791 0.0238 0.0000
3.6833 0.0161 0.0000
3.7221 0.0130 0.0000
3.7489 0.0092 0.0000
3.8203 0.0051 0.0000
3.8356 0.0087 0.0000
3.8547 0.0100 0.0000
3.8846 0.0153 0.0000
3.9095 0.0141 0.0000
3.9223 0.0335 0.0000
3.9391 0.0250 0.0000
3.9583 0.0131 0.0000
3.9713 0.0377 0.0000
4.0402 0.0149 0.0000
4.0992 0.0184 0.0000
4.1491 0.0000 0.0128
4.2072 0.0462 0.0000
4.2275 0.0126 0.0000
4.2562 0.0000 0.0153
4.2790 0.0303 0.0000
4.3512 0.0273 0.0000
4.3526 0.0224 0.0000
4.4527 0.0085 0.0000
4.5463 0.0087 0.0000
4.5832 0.0097 0.0000
4.6168 0.0086 0.0000
4.6223 0.0261 0.0000
4.6502 0.0066 0.0000
4.6635 0.0093 0.0000
4.8377 0.0187 0.0000
4.9170 0.0000 0.0402
4.9688 0.0102 0.0000
4.9763 0.0109 0.0000
5.0042 0.0321 0.0000
5.0481 0.0000 0.0181
5.0918 0.0162 0.0000
5.1690 0.0187 0.0000
5.1890 0.0206 0.0000
5.2144 0.0037 0.0000
5.2556 0.0120 0.0000
5.3143 0.0241 0.0000
5.3286 0.0169 0.0000
5.3404 0.0230 0.0000
5.4688 0.0165 0.0000
5.4694 0.0000 0.0075
5.4742 0.0119 0.0000
5.5082 0.0161 0.0000
5.5543 0.0250 0.0000
5.6194 0.0262 0.0000
5.6393 0.0024 0.0000
5.6627 0.0096 0.0000
5.6907 0.0071 0.0000
5.6917 0.0176 0.0000
5.8142 0.0000 0.0128
5.8347 0.0083 0.0000
5.9085 0.0093 0.0000
5.9234 0.0123 0.0000
5.9283 0.0210 0.0000
5.9377 0.0116 0.0000
5.9762 0.0216 0.0000
6.0402 0.0098 0.0000
6.0674 0.0145 0.0000
6.0928 0.0056 0.0000
6.1810 0.0043 0.0000
6.3170 0.0093 0.0000
6.4812 0.0000 0.0075
6.4939 0.0049 0.0000
6.6389 0.0135 0.0000
6.6419 0.0000 0.0430
6.6802 0.0000 0.0076
6.7174 0.0074 0.0000
6.7777 0.0154 0.0000
6.8021 0.0000 0.0091
6.8504 0.0091 0.0000
6.8509 0.0070 0.0000
6.8896 0.0217 0.0000
6.8974 0.0216 0.0000
6.9021 0.0181 0.0000
6.9112 0.0000 0.0126
6.9901 0.0000 0.0110
6.9988 0.0172 0.0000
7.1284 0.0000 0.0093
7.1394 0.0000 0.0300
7.1828 0.0000 0.0079
7.2219 0.0088 0.0000
7.2328 0.0144 0.0000
7.2912 0.0065 0.0000
7.2951 0.0114 0.0000
7.3054 0.0152 0.0000
7.3244 0.0229 0.0000
7.3637 0.0274 0.0000
7.3809 0.0152 0.0000
7.4595 0.0000 0.0078
7.5419 0.0000 0.0091
7.6043 0.0128 0.0000
7.6607 0.0092 0.0000
7.6901 0.0116 0.0000
7.7903 0.0096 0.0000
7.8353 0.0116 0.0000
7.9460 0.0137 0.0000
7.9621 0.0266 0.0000
8.0055 0.0224 0.0000
8.0723 0.0135 0.0000
8.1389 0.0000 0.0148
8.1893 0.0117 0.0000
8.2494 0.0212 0.0000
8.2707 0.0133 0.0000
8.2909 0.0000 0.0386
8.3162 0.0000 0.0342
8.3689 0.0000 0.0259
8.4222 0.0000 0.0152
8.4255 0.0000 0.0305
8.4490 0.0000 0.0291
8.4555 0.0310 0.0000
8.5898 0.0228 0.0000
8.6197 0.0000 0.0315
8.6258 0.0000 0.0112
8.6493 0.0102 0.0000
8.6891 0.0139 0.0000
8.7422 0.0087 0.0000
8.7560 0.0000 0.0311
8.8138 0.0169 0.0000
8.8997 0.0000 0.0276
8.9052 0.0236 0.0000
8.9103 0.0222 0.0000
9.0243 0.0103 0.0000
9.1445 0.0118 0.0000
9.2911 0.0000 0.0121
9.3306 0.0061 0.0000
9.4138 0.0000 0.0104
9.4241 0.0198 0.0000
9.5468 0.0000 0.0248
9.6102 0.0148 0.0000
9.6380 0.0107 0.0000
9.6460 0.0048 0.0000
9.7758 0.0000 0.0281
9.8474 0.0000 0.0213
9.8848 0.0000 0.0206
9.9270 0.0000 0.0086
9.9429 0.0042 0.0000
10.0273 0.0000 0.0219
10.0423 0.0208 0.0000
10.2318 0.0185 0.0000
10.2721 0.0183 0.0000
10.2728 0.0189 0.0000
10.3961 0.0099 0.0000
10.4208 0.0083 0.0000
10.4789 0.0000 0.0054
10.4898 0.0130 0.0000
10.5087 0.0207 0.0000
10.5763 0.0000 0.0308
10.5772 0.0082 0.0000
10.6411 0.0077 0.0000
10.6917 0.0000 0.0308
10.7002 0.0000 0.0288
10.7772 0.0000 0.0071
10.7859 0.0037 0.0000
10.8723 0.0000 0.0050
11.0046 0.0096 0.0000
11.0750 0.0000 0.0251
11.0963 0.0174 0.0000
11.1896 0.0130 0.0000
11.2877 0.0000 0.0394
11.2903 0.0071 0.0000
11.3486 0.0000 0.0240
11.3523 0.0000 0.0495
11.3636 0.0000 0.0166
11.4639 0.0000 0.0099
11.5138 0.0000 0.0271
11.5358 0.0221 0.0000
11.7285 0.0000 0.0402
11.7552 0.0148 0.0000
11.7700 0.0000 0.0228
11.9088 0.0082 0.0000
11.9836 0.0000 0.0290
12.0251 0.0000 0.0086
12.0782 0.0000 0.0091
12.0893 0.0000 0.0321
12.1045 0.0000 0.0386
12.1410 0.0000 0.0144
12.1693 0.0150 0.0000
12.2232 0.0000 0.0180
12.2317 0.0160 0.0000
12.3008 0.0161 0.0000
12.3429 0.0088 0.0000
12.3698 0.0000 0.0257
12.4045 0.0000 0.0085
12.4750 0.0000 0.0178
12.5416 0.0000 0.0157
12.5422 0.0000 0.0328
12.5726 0.0000 0.0332
12.5744 0.0000 0.0133
12.6152 0.0028 0.0000
12.6372 0.0000 0.0433
12.7319 0.0000 0.0315
12.7419 0.0154 0.0000
12.8128 0.0000 0.0133
12.8229 0.0000 0.0090
12.8644 0.0000 0.0209
12.8893 0.0094 0.0000
13.0255 0.0000 0.0076
13.0726 0.0039 0.0000
13.1316 0.0020 0.0000
13.1626 0.0094 0.0000
13.1784 0.0081 0.0000
13.1973 0.0000 0.0249
13.3429 0.0000 0.0121
13.3601 0.0000 0.0157
13.4632 0.0000 0.0389
13.4684 0.0000 0.0478
13.5635 0.0000 0.0230
13.5747 0.0000 0.0044
13.5921 0.0000 0.0024
13.6154 0.0084 0.0000
13.6855 0.0027 0.0000
13.6995 0.0131 0.0000
13.7356 0.0000 0.0065
13.7639 0.0000 0.0294
13.8677 0.0332 0.0000
13.8688 0.0000 0.0077
13.9870 0.0121 0.0000
14.0056 0.0000 0.0251
14.0271 0.0073 0.0000
14.2497 0.0000 0.0199
14.3086 0.0000 0.0407
14.3593 0.0000 0.0157
14.3863 0.0195 0.0000
14.3959 0.0000 0.0327
14.4729 0.0000 0.0256
14.5079 0.0000 0.0167
14.5277 0.0099 0.0000
14.5447 0.0078 0.0000
14.5669 0.0000 0.0282
14.5976 0.0038 0.0000
14.6099 0.0135 0.0000
14.7202 0.0000 0.0241
14.7283 0.0000 0.0094
14.7804 0.0000 0.0410
14.8171 0.0066 0.0000
14.8524 0.0000 0.0137
14.9049 0.0000 0.0204
14.9224 0.0000 0.0252
14.9320 0.0000 0.0158
14.9409 0.0038 0.0000
14.9705 0.0000 0.0115
15.0684 0.0000 0.0234
15.0742 0.0112 0.0000
15.0940 0.0000 0.0418
15.1005 0.0000 0.0276
15.1199 0.0000 0.0233
15.2438 0.0108 0.0000
15.2806 0.0000 0.0258
15.2971 0.0017 0.0000
15.3446 0.0214 0.0000
15.3641 0.0000 0.0601
15.4220 0.0184 0.0000
15.4772 0.0000 0.0234
15.5421 0.0083 0.0000
15.6219 0.0000 0.0036
15.6574 0.0000 0.0116
15.6649 0.0000 0.0148
15.8096 0.0000 0.0166
15.8474 0.0000 0.0089
15.9048 0.0000 0.0274
15.9624 0.0000 0.0079
15.9662 0.0000 0.0186
15.9853 0.0000 0.0044
15.9945 0.0000 0.0212
16.1510 0.0000 0.0183
16.1559 0.0270 0.0000
16.1960 0.0000 0.0046
16.2117 0.0000 0.0154
16.2147 0.0000 0.0351
16.2721 0.0000 0.0453
16.4096 0.0045 0.0000
16.4184 0.0000 0.0339
16.4297 0.0000 0.0083
16.4429 0.0141 0.0000
16.4442 0.0000 0.0270
16.4629 0.0029 0.0000
16.4654 0.0000 0.0280
16.4798 0.0162 0.0000
16.4846 0.0000 0.0225
16.5147 0.0000 0.0050
16.5538 0.0000 0.0320
16.6054 0.0050 0.0000
16.6059 0.0000 0.0098
16.6122 0.0000 0.0102
16.6976 0.0000 0.0214
16.8480 0.0000 0.0244
16.8527 0.0000 0.0127
16.8749 0.0000 0.0201
16.8977 0.0032 0.0000
16.9754 0.0000 0.0120
17.0198 0.0000 0.0094
17.0748 0.0000 0.0299
17.1161 0.0000 0.0217
17.3289 0.0114 0.0000
17.3727 0.0000 0.0128
17.4111 0.0000 0.0285
17.4248 0.0000 0.0094
17.4344 0.0000 0.0344
17.5032 0.0000 0.0257
17.5463 0.0126 0.0000
17.5776 0.0024 0.0000
17.6052 0.0000 0.0184
17.6633 0.0000 0.0373
17.6696 0.0005 0.0000
17.6799 0.0000 0.0067
17.7048 0.0149 0.0000
17.7807 0.0197 0.0000
17.8060 0.0000 0.0266
17.8093 0.0000 0.0234
17.8160 0.0000 0.0371
17.8545 0.0000 0.0208
17.9429 0.0000 0.0081
17.9469 0.0000 0.0119
17.9620 0.0000 0.0082
17.9685 0.0000 0.0143
17.9985 0.0000 0.0403
18.0001 0.0122 0.0000
18.0683 0.0101 0.0000
18.0756 0.0114 0.0000
18.3436 0.0000 0.0188
18.3488 0.0000 0.0427
18.4416 0.0000 0.0143
18.4567 0.0000 0.0367
18.5191 0.0000 0.0329
18.5262 0.0000 0.0077
18.6902 0.0000 0.0142
18.7203 0.0000 0.0201
18.7415 0.0000 0.0307
18.8583 0.0000 0.0208
18.9099 0.0000 0.0334
18.9689 0.0000 0.0148
18.9758 0.0000 0.0179
18.9776 0.0000 0.0095
19.0218 0.0000 0.0285
19.0739 0.0322 0.0000
19.1047 0.0000 0.0253
19.1262 0.0332 0.0000
19.1603 0.0043 0.0000
19.1922 0.0000 0.0158
19.2233 0.0077 0.0000
19.4833 0.0000 0.0220
19.4865 0.0000 0.0188
19.5133 0.0049 0.0000
19.5179 0.0000 0.0181
19.5912 0.0000 0.0263
19.6060 0.0000 0.0244
19.6771 0.0000 0.0069
19.7427 0.0000 0.0382
19.7529 0.0061 0.0000
19.7601 0.0000 0.0338
19.7631 0.0039 0.0000
19.7936 0.0000 0.0126
19.7993 0.0116 0.0000
19.8253 0.0000 0.0200
19.8979 0.0000 0.0298
19.9549 0.0000 0.0064
19.9618 0.0000 0.0254
19.9735 0.0000 0.0077
19.9738 0.0000 0.0240
19.9838 0.0139 0.0000
20.0698 0.0000 0.0380
20.2493 0.0146 0.0000
20.2901 0.0030 0.0000
20.3407 0.0000 0.0122
20.3856 0.0000 0.0292
20.4066 0.0000 0.0312
20.4103 0.0162 0.0000
