
L = 0.07
83.8551 0.0000 0.0087
83.9073 0.0082 0.0000
83.9298 0.0176 0.0000
83.9389 0.0000 0.0154
84.0206 0.0331 0.0000
84.0300 0.0000 0.0125
84.0687 0.0000 0.0323
84.1034 0.0077 0.0000
84.1269 0.0000 0.0289
84.1374 0.0121 0.0000
84.1612 0.0219 0.0000
84.1849 0.0000 0.0220
84.2173 0.0278 0.0000
84.2404 0.0156 0.0000
84.2931 0.0000 0.0097
84.4499 0.0159 0.0000
84.5022 0.0000 0.0195
84.5208 0.0224 0.0000
84.5563 0.0247 0.0000
84.5777 0.0201 0.0000
84.6604 0.0000 0.0167
84.6892 0.0110 0.0000
84.6918 0.0000 0.0195
84.7382 0.0000 0.0243
85.0079 0.0261 0.0000
85.0132 0.0000 0.0040
85.0363 0.0304 0.0000
85.1949 0.0000 0.0142
85.2234 0.0000 0.0071
85.2237 0.0000 0.0119
85.2858 0.0227 0.0000
85.2946 0.0000 0.0164
85.3010 0.0240 0.0000
85.3318 0.0000 0.0156
85.3474 0.0223 0.0000
85.4009 0.0000 0.0076
85.4496 0.0011 0.0000
85.4838 0.0171 0.0000
85.5016 0.0000 0.0105
85.5601 0.0267 0.0000
85.5644 0.0135 0.0000
85.5869 0.0059 0.0000
85.6014 0.0000 0.0314
85.6402 0.0000 0.0100
85.6449 0.0134 0.0084
85.6454 0.0171 0.0000
85.7687 0.0208 0.0000
85.8253 0.0000 0.0210
85.8405 0.0091 0.0000
85.8639 0.0096 0.0000
85.9732 0.0000 0.0424
86.0136 0.0143 0.0000
86.0589 0.0000 0.0089
86.0779 0.0134 0.0000
86.0908 0.0000 0.0276
86.0984 0.0000 0.0169
86.0993 0.0000 0.0121
86.1055 0.0084 0.0000
86.1352 0.0000 0.0115
86.1596 0.0185 0.0000
86.1619 0.0000 0.0067
86.1749 0.0225 0.0000
86.2251 0.0000 0.0194
86.2609 0.0417 0.0000
86.2730 0.0000 0.0295
86.2899 0.0379 0.0000
86.3145 0.0157 0.0000
86.3435 0.0000 0.0241
86.3756 0.0000 0.0101
86.4082 0.0150 0.0000
86.4196 0.0077 0.0000
86.4738 0.0204 0.0000
86.5954 0.0000 0.0185
86.6397 0.0000 0.0108
86.6510 0.0065 0.0000
86.6528 0.0138 0.0000
86.6555 0.0075 0.0000
86.6747 0.0000 0.0119
86.7266 0.0133 0.0000
86.8204 0.0164 0.0000
86.9526 0.0146 0.0000
86.9751 0.0125 0.0000
87.0217 0.0000 0.0366
87.0253 0.0000 0.0159
87.0428 0.0210 0.0000
87.0780 0.0000 0.0057
87.0951 0.0117 0.0000
87.1134 0.0120 0.0000
87.2328 0.0000 0.0147
87.2339 0.0301 0.0000
87.2439 0.0000 0.0220
87.3042 0.0000 0.0199
87.3190 0.0173 0.0000
87.4644 0.0173 0.0000
87.4972 0.0176 0.0000
87.5310 0.0000 0.0219
87.5349 0.0051 0.0000
87.5705 0.0224 0.0000
87.6140 0.0000 0.0149
87.6170 0.0209 0.0000
87.6363 0.0028 0.0000
87.6746 0.0000 0.0083
87.7665 0.0203 0.0000
87.8108 0.0328 0.0000
87.8643 0.0000 0.0292
87.8741 0.0248 0.0000
87.8937 0.0000 0.0382
88.0006 0.0000 0.0239
88.0731 0.0000 0.0424
88.0888 0.0075 0.0000
88.0932 0.0000 0.0231
88.1923 0.0254 0.0000
88.1935 0.0075 0.0000
88.2195 0.0094 0.0000
88.3072 0.0000 0.0173
88.3342 0.0000 0.0339
88.4609 0.0000 0.0121
88.5363 0.0000 0.0076
88.5428 0.0000 0.0227
88.5949 0.0000 0.0232
88.6860 0.0000 0.0173
88.7412 0.0000 0.0220
88.7653 0.0000 0.0102
88.7845 0.0000 0.0259
88.7906 0.0362 0.0000
88.8019 0.0000 0.0216
88.8074 0.0000 0.0234
88.8620 0.0000 0.0144
88.8755 0.0000 0.0107
88.9178 0.0337 0.0000
89.0191 0.0000 0.0218
89.0538 0.0000 0.0181
89.0842 0.0000 0.0035
89.0967 0.0231 0.0000
89.1540 0.0000 0.0069
89.2773 0.0059 0.0000
89.3083 0.0000 0.0204
89.3145 0.0130 0.0000
89.3444 0.0211 0.0000
89.4007 0.0000 0.0090
89.5174 0.0000 0.0139
89.6581 0.0000 0.0116
89.7233 0.0000 0.0139
89.7378 0.0221 0.0000
89.7400 0.0000 0.0167
89.7422 0.0000 0.0431
89.7870 0.0000 0.0442
89.7883 0.0183 0.0000
89.8510 0.0235 0.0000
89.9047 0.0035 0.0000
90.0209 0.0000 0.0056
90.0218 0.0000 0.0318
90.0357 0.0000 0.0137
90.0568 0.0066 0.0000
90.1119 0.0000 0.0276
90.1245 0.0000 0.0245
90.1841 0.0000 0.0166
90.1858 0.0000 0.0279
90.2532 0.0362 0.0000
90.2687 0.0000 0.0341
90.3878 0.0000 0.0189
90.4466 0.0093 0.0000
90.4513 0.0000 0.0157
90.4754 0.0213 0.0000
90.5226 0.0000 0.0205
90.5311 0.0000 0.0116
90.6006 0.0000 0.0348
90.7496 0.0223 0.0000
90.8076 0.0297 0.0000
90.8249 0.0193 0.0000
90.8277 0.0138 0.0000
90.8320 0.0000 0.0258
90.8747 0.0225 0.0220
90.8947 0.0171 0.0000
90.9042 0.0000 0.0039
90.9706 0.0000 0.0223
90.9809 0.0111 0.0000
90.9851 0.0120 0.0000
91.0749 0.0000 0.0062
91.1462 0.0000 0.0145
91.1512 0.0224 0.0000
91.1896 0.0000 0.0238
91.2230 0.0000 0.0215
91.2233 0.0244 0.0000
91.2274 0.0230 0.0000
91.2678 0.0090 0.0000
91.2802 0.0427 0.0000
91.3078 0.0279 0.0000
91.3435 0.0000 0.0235
91.4762 0.0000 0.0301
91.4826 0.0223 0.0000
91.5161 0.0110 0.0000
91.5240 0.0000 0.0397
91.5656 0.0000 0.0144
91.5994 0.0000 0.0139
91.6057 0.0000 0.0216
91.6556 0.0285 0.0000
91.6818 0.0174 0.0000
91.6910 0.0000 0.0216
91.7683 0.0122 0.0000
91.7692 0.0000 0.0148
91.7912 0.0000 0.0053
91.8021 0.0000 0.0085
91.8349 0.0000 0.0158
91.8391 0.0115 0.0000
91.8570 0.0000 0.0256
91.8984 0.0000 0.0174
91.9472 0.0000 0.0047
92.0179 0.0000 0.0229
92.0377 0.0000 0.0382
92.0455 0.0177 0.0000
92.0752 0.0000 0.0236
92.0909 0.0168 0.0000
92.1876 0.0000 0.0007
92.2939 0.0000 0.0109
92.3818 0.0000 0.0090
92.4255 0.0000 0.0026
92.4490 0.0173 0.0000
92.4792 0.0115 0.0000
92.5115 0.0000 0.0237
92.5304 0.0000 0.0258
92.5437 0.0000 0.0347
92.6155 0.0000 0.0013
92.6260 0.0268 0.0000
92.6911 0.0162 0.0000
92.7264 0.0000 0.0210
92.7546 0.0127 0.0000
92.8427 0.0111 0.0000
93.0293 0.0176 0.0000
93.1225 0.0425 0.0000
93.1244 0.0049 0.0000
93.1315 0.0205 0.0000
93.1454 0.0042 0.0000
93.1624 0.0193 0.0000
93.1920 0.0180 0.0000
93.2036 0.0000 0.0031
93.2056 0.0208 0.0000
93.2301 0.0000 0.0322
93.3117 0.0098 0.0000
93.3119 0.0309 0.0000
93.3174 0.0000 0.0168
93.3566 0.0141 0.0000
93.3977 0.0000 0.0404
93.4444 0.0000 0.0108
93.4999 0.0000 0.0098
93.5096 0.0043 0.0000
93.5160 0.0124 0.0000
93.6077 0.0000 0.0062
93.6465 0.0176 0.0000
93.7428 0.0270 0.0000
93.7548 0.0143 0.0000
93.8672 0.0000 0.0208
93.8721 0.0000 0.0252
93.8949 0.0000 0.0196
93.9069 0.0000 0.0200
93.9249 0.0000 0.0145
94.0030 0.0000 0.0214
94.0085 0.0106 0.0000
94.0134 0.0000 0.0247
94.0257 0.0000 0.0168
94.0666 0.0108 0.0000
94.0900 0.0000 0.0225
94.1672 0.0000 0.0279
94.2591 0.0000 0.0115
94.2699 0.0000 0.0150
94.2832 0.0000 0.0104
94.3356 0.0000 0.0412
94.3529 0.0075 0.0000
94.4149 0.0291 0.0000
94.4187 0.0141 0.0000
94.4334 0.0000 0.0197
94.4354 0.0000 0.0079
94.4594 0.0124 0.0000
94.4679 0.0000 0.0212
94.4763 0.0204 0.0000
94.5184 0.0187 0.0000
94.6789 0.0000 0.0187
94.6915 0.0000 0.0112
94.6973 0.0184 0.0000
94.7137 0.0000 0.0337
94.7534 0.0062 0.0000
94.7638 0.0132 0.0000
94.7746 0.0150 0.0000
94.8152 0.0203 0.0000
94.8380 0.0000 0.0248
94.8594 0.0000 0.0195
94.8769 0.0000 0.0232
94.8827 0.0192 0.0000
94.8829 0.0183 0.0000
94.9198 0.0000 0.0314
95.0017 0.0160 0.0000
95.1245 0.0000 0.0126
95.1373 0.0000 0.0166
95.1541 0.0119 0.0000
95.1909 0.0082 0.0000
95.1910 0.0000 0.0046
95.2128 0.0000 0.0017
95.2447 0.0000 0.0313
95.2756 0.0149 0.0000
95.2958 0.0000 0.0251
95.2991 0.0110 0.0000
95.3696 0.0000 0.0160
95.4099 0.0187 0.0000
95.4120 0.0000 0.0211
95.4256 0.0170 0.0000
95.5586 0.0168 0.0000
95.5639 0.0000 0.0156
95.5939 0.0302 0.0000
95.6563 0.0000 0.0182
95.6627 0.0000 0.0073
95.7501 0.0229 0.0000
95.8138 0.0040 0.0000
95.8691 0.0101 0.0000
95.8707 0.0000 0.0114
95.8784 0.0196 0.0000
95.8841 0.0084 0.0000
95.8914 0.0228 0.0000
95.9098 0.0354 0.0000
95.9263 0.0000 0.0276
95.9833 0.0129 0.0000
96.0481 0.0208 0.0000
96.0660 0.0000 0.0045
96.1678 0.0000 0.0261
96.1949 0.0000 0.0210
96.4194 0.0000 0.0278
96.4576 0.0056 0.0000
96.4871 0.0000 0.0088
96.5424 0.0064 0.0000
96.5471 0.0000 0.0284
96.5761 0.0066 0.0000
96.6126 0.0000 0.0416
96.6983 0.0199 0.0000
96.6991 0.0000 0.0010
96.7291 0.0204 0.0000
96.7449 0.0340 0.0000
96.8168 0.0142 0.0000
96.8356 0.0000 0.0437
96.8849 0.0179 0.0000
96.9175 0.0241 0.0000
96.9529 0.0000 0.0274
97.0035 0.0290 0.0000
97.0166 0.0000 0.0114
97.0209 0.0199 0.0000
97.0488 0.0000 0.0143
97.0946 0.0259 0.0000
97.0968 0.0133 0.0000
97.1421 0.0117 0.0000
97.1465 0.0000 0.0075
97.1577 0.0229 0.0000
97.2057 0.0104 0.0000
97.3557 0.0000 0.0151
97.3726 0.0000 0.0370
97.4069 0.0000 0.0137
97.5055 0.0040 0.0000
97.5369 0.0000 0.0160
97.5490 0.0001 -0.0000
97.6449 0.0000 0.0033
97.6941 0.0214 0.0000
97.7060 0.0204 0.0000
97.7568 0.0000 0.0063
97.7619 0.0255 0.0000
97.7871 0.0000 0.0382
97.8073 0.0073 0.0000
97.8366 0.0221 0.0000
97.9376 0.0000 0.0124
97.9834 0.0092 0.0000
98.0047 0.0184 0.0000
98.1067 0.0319 0.0000
98.1159 0.0000 0.0169
98.1392 0.0000 0.0198
98.1415 0.0234 0.0000
98.1534 0.0000 0.0283
98.1597 0.0000 0.0131
98.1873 0.0260 0.0000
98.2048 0.0000 0.0061
98.2870 0.0000 0.0168
98.3384 0.0000 0.0050
98.3692 0.0243 0.0000
98.4117 0.0080 0.0000
98.4952 0.0000 0.0216
98.5418 0.0000 0.0416
98.6308 0.0086 0.0000
98.6606 0.0000 0.0096
98.6867 0.0000 0.0063
98.7337 0.0000 0.0131
98.7600 0.0000 0.0091
98.7721 0.0284 0.0000
98.7912 0.0000 0.0179
98.8886 0.0000 0.0109
98.9169 0.0000 0.0073
98.9351 0.0145 0.0000
98.9528 0.0000 0.0098
98.9646 0.0000 0.0205
99.0614 0.0226 0.0000
99.0693 0.0000 0.0058
99.0710 0.0000 0.0361
99.1339 0.0000 0.0223
99.1464 0.0000 0.0152
99.2143 0.0103 0.0000
99.2144 0.0094 0.0000
99.2444 0.0000 0.0239
99.2631 0.0000 0.0198
99.3649 0.0000 0.0339
99.4580 0.0085 0.0000
99.5411 0.0338 0.0000
99.5627 0.0052 0.0000
99.6181 0.0178 0.0000
99.6254 0.0137 0.0000
99.6296 0.0000 0.0400
99.6324 0.0000 0.0112
99.6632 0.0109 0.0000
99.6668 0.0422 0.0000
99.7131 0.0000 0.0169
99.7345 0.0282 0.0000
99.7758 0.0234 0.0000
99.7884 0.0221 0.0000
99.8052 0.0000 0.0311
99.8740 0.0000 0.0155
99.8757 0.0000 0.0123
99.9437 0.0000 0.0029
99.9455 0.0042 0.0000

L = 0.07
0.3250 0.0199 0.0000
0.4068 0.0153 0.0000
0.4111 0.0147 0.0000
0.4141 0.0172 0.0000
0.4391 0.0194 0.0000
0.4513 0.0153 0.0000
0.4516 0.0147 0.0000
0.5316 0.0190 0.0000
0.5402 0.0243 0.0000
0.5540 0.0141 0.0000
0.5620 0.0205 0.0000
0.5965 0.0120 0.0000
0.6327 0.0184 0.0000
0.6441 0.0200 0.0000
0.7154 0.0189 0.0000
0.7319 0.0153 0.0000
0.7436 0.0197 0.0000
0.7666 0.0109 0.0000
0.7841 0.0127 0.0000
0.8061 0.0138 0.0000
0.8122 0.0198 0.0000
0.8181 0.0070 0.0000
0.8204 0.0161 0.0000
0.8506 0.0242 0.0000
0.8551 0.0086 0.0000
0.8715 0.0179 0.0000
0.9075 0.0140 0.0000
0.9086 0.0189 0.0000
0.9417 0.0277 0.0000
0.9764 0.0000 0.0176
0.9781 0.0372 0.0000
0.9838 0.0133 0.0000
1.0355 0.0114 0.0000
1.0728 0.0194 0.0000
1.1138 0.0066 0.0000
1.1418 0.0103 0.0000
1.1433 0.0096 0.0000
1.1551 0.0151 0.0000
1.2003 0.0200 0.0000
1.2290 0.0135 0.0000
1.2379 0.0249 0.0000
1.2661 0.0138 0.0000
1.4380 0.0279 0.0000
1.4386 0.0161 0.0000
1.4529 0.0281 0.0000
1.4571 0.0139 0.0000
1.4578 0.0098 0.0000
1.5097 0.0148 0.0000
1.5113 0.0080 0.0000
1.5146 0.0035 0.0000
1.5205 0.0131 0.0000
1.5616 0.0045 0.0000
1.5963 0.0245 0.0000
1.6193 0.0136 0.0000
1.6276 0.0312 0.0000
1.6820 0.0120 0.0000
1.6953 0.0180 0.0000
1.6962 0.0198 0.0000
1.7029 0.0072 0.0000
1.7088 0.0247 0.0000
1.7370 0.0102 0.0000
1.7408 0.0121 0.0000
1.7799 0.0246 0.0000
1.7884 0.0180 0.0000
1.8036 0.0259 0.0000
1.8940 0.0208 0.0000
1.8965 0.0046 0.0000
1.9110 0.0333 0.0000
1.9310 0.0178 0.0000
1.9510 0.0482 0.0000
1.9829 0.0351 0.0000
2.0111 0.0087 0.0000
2.0197 0.0060 0.0000
2.0821 0.0156 0.0000
2.1359 0.0104 0.0000
2.2171 0.0000 0.0064
2.2639 0.0199 0.0000
2.2735 0.0107 0.0000
2.2768 0.0178 0.0000
2.2780 0.0175 0.0000
2.2816 0.0145 0.0000
2.3186 0.0290 0.0000
2.3501 0.0123 0.0000
2.3654 0.0272 0.0000
2.3807 0.0310 0.0000
2.3887 0.0104 0.0000
2.4457 0.0081 0.0000
2.4647 0.0136 0.0000
2.4719 0.0144 0.0000
2.4817 0.0186 0.0000
2.5520 0.0225 0.0000
2.5776 0.0132 0.0000
2.6092 0.0292 0.0000
2.6571 0.0154 0.0000
2.7330 0.0249 0.0000
2.7523 0.0117 0.0000
2.7601 0.0249 0.0000
2.7677 0.0123 0.0000
2.8027 0.0100 0.0000
2.8041 0.0193 0.0000
2.8446 0.0206 0.0000
2.9211 0.0297 0.0000
2.9231 0.0091 0.0000
2.9780 0.0390 0.0000
3.0027 0.0302 0.0000
3.0379 0.0319 0.0000
3.1218 0.0153 0.0000
3.1813 0.0246 0.0000
3.1895 0.0392 0.0000
3.2098 0.0124 0.0000
3.2420 0.0121 0.0000
3.2540 0.0077 0.0000
3.2758 0.0285 0.0000
3.3950 0.0170 0.0000
3.4093 0.0119 0.0000
3.4093 0.0089 0.0000
3.4131 0.0179 0.0000
3.4534 0.0198 0.0000
3.4697 0.0168 0.0000
3.5066 0.0000 0.0186
3.5120 0.0115 0.0000
3.5213 0.0097 0.0000
3.5886 0.0250 0.0000
3.6144 0.0219 0.0000
3.7632 0.0206 0.0000
3.7997 0.0219 0.0000
3.8018 0.0090 0.0000
3.8605 0.0267 0.0000
3.8735 0.0391 0.0000
3.9327 0.0116 0.0000
3.9638 0.0298 0.0000
3.9817 0.0075 0.0000
3.9873 0.0150 0.0000
3.9917 0.0109 0.0000
4.0073 0.0208 0.0000
4.0229 0.0303 0.0000
4.0261 0.0132 0.0000
4.0651 0.0068 0.0000
4.0741 0.0080 0.0000
4.1105 0.0282 0.0000
4.1503 0.0147 0.0000
4.1856 0.0235 0.0000
4.2990 0.0132 0.0000
4.3589 0.0087 0.0000
4.3762 0.0143 0.0000
4.4003 0.0250 0.0000
4.4267 0.0226 0.0000
4.4992 0.0314 0.0000
4.5101 0.0120 0.0000
4.5173 0.0139 0.0000
4.5303 0.0241 0.0000
4.5567 0.0228 0.0000
4.5581 0.0299 0.0000
4.5799 0.0084 0.0000
4.6847 0.0094 0.0000
4.6873 0.0000 0.0159
4.7178 0.0124 0.0000
4.7378 0.0043 0.0000
4.7400 0.0284 0.0000
4.7444 0.0100 0.0000
4.8317 0.0047 0.0000
4.9592 0.0056 0.0000
4.9787 0.0074 0.0000
4.9986 0.0000 0.0223
5.0719 0.0326 0.0000
5.1240 0.0183 0.0000
5.1772 0.0187 0.0000
5.1826 0.0311 0.0000
5.2571 0.0356 0.0000
5.2669 0.0244 0.0000
5.3459 0.0081 0.0000
5.3657 0.0114 0.0000
5.4181 0.0196 0.0000
5.4318 0.0193 0.0000
5.4324 0.0192 0.0000
5.5151 0.0072 0.0000
5.5581 0.0000 0.0157
5.6454 0.0174 0.0000
5.6658 0.0132 0.0000
5.7451 0.0130 0.0000
5.7586 0.0245 0.0000
5.8812 0.0076 0.0000
5.9521 0.0164 0.0000
5.9628 0.0000 0.0166
5.9634 0.0156 0.0000
6.0218 0.0248 0.0000
6.0301 0.0134 0.0000
6.1001 0.0180 0.0000
6.1461 0.0175 0.0000
6.1620 0.0239 0.0000
6.1668 0.0113 0.0000
6.1768 0.0138 0.0000
6.2204 0.0046 0.0000
6.2316 0.0258 0.0000
6.2927 0.0000 0.0113
6.3795 0.0098 0.0000
6.3875 0.0184 0.0000
6.4087 0.0000 0.0370
6.4143 0.0164 0.0000
6.4355 0.0146 0.0000
6.4958 0.0155 0.0000
6.5105 0.0156 0.0000
6.6091 0.0173 0.0000
6.6123 0.0045 0.0000
6.6263 0.0127 0.0000
6.6507 0.0078 0.0000
6.6875 0.0038 0.0000
6.6885 0.0372 0.0000
6.7410 0.0166 0.0000
6.7429 0.0283 0.0000
6.7950 0.0196 0.0000
6.7975 0.0192 0.0000
6.8639 0.0287 0.0000
6.8993 0.0092 0.0000
6.9074 0.0155 0.0000
7.0951 0.0041 0.0000
7.1836 0.0297 0.0000
7.1938 0.0000 0.0188
7.1960 0.0289 0.0000
7.2085 0.0203 0.0000
7.2387 0.0123 0.0000
7.2636 0.0170 0.0000
7.2654 0.0142 0.0000
7.2897 0.0000 0.0107
7.3599 0.0186 0.0000
7.5007 0.0051 0.0000
7.6154 0.0106 0.0000
7.7087 0.0000 0.0120
7.7893 0.0000 0.0281
7.8135 0.0000 0.0011
7.8858 0.0200 0.0000
7.8969 0.0205 0.0000
7.9327 0.0120 0.0000
8.0390 0.0241 0.0000
8.0595 0.0349 0.0000
8.0890 0.0000 0.0354
8.1242 0.0112 0.0000
8.1292 0.0000 0.0250
8.1492 0.0000 0.0333
8.2315 0.0109 0.0000
8.2502 0.0360 0.0000
8.2780 0.0104 0.0000
8.3049 0.0151 0.0000
8.3525 0.0000 0.0067
8.4483 0.0000 0.0078
8.4791 0.0131 0.0000
8.4911 0.0105 0.0000
8.5393 0.0137 0.0000
8.6093 0.0304 0.0000
8.6993 0.0143 0.0000
8.7195 0.0072 0.0000
8.8077 0.0000 0.0226
8.8428 0.0170 0.0000
9.0255 0.0227 0.0000
9.0369 0.0136 0.0000
9.0867 0.0000 0.0423
9.1235 0.0085 0.0000
9.1403 0.0000 0.0265
9.1447 0.0158 0.0000
9.1619 0.0233 0.0000
9.1912 0.0242 0.0000
9.2892 0.0000 0.0068
9.2977 0.0152 0.0000
9.3071 0.0365 0.0000
9.4131 0.0170 0.0000
9.4551 0.0088 0.0000
9.5380 0.0000 0.0198
9.5622 0.0000 0.0230
9.6303 0.0035 0.0000
9.6504 0.0183 0.0000
9.7472 0.0113 0.0000
9.7553 0.0000 0.0121
9.7659 0.0000 0.0041
9.7906 0.0113 0.0000
9.7916 0.0000 0.0146
9.9082 0.0245 0.0000
9.9251 0.0252 0.0000
10.0139 0.0236 0.0000
10.0179 0.0104 0.0000
10.0414 0.0149 0.0000
10.2113 0.0111 0.0000
10.2210 0.0000 0.0371
10.3337 0.0052 0.0000
10.3542 0.0000 0.0066
10.3551 0.0043 0.0000
10.3777 0.0099 0.0000
10.3886 0.0249 0.0000
10.4044 0.0053 0.0000
10.4058 0.0044 0.0000
10.4102 0.0187 0.0000
10.4445 0.0000 0.0272
10.4561 0.0158 0.0000
10.4670 0.0000 0.0095
10.4691 0.0151 0.0000
10.5283 0.0095 0.0000
10.5877 0.0000 0.0149
10.6170 0.0231 0.0000
10.6330 0.0000 0.0069
10.6676 0.0000 0.0196
10.6913 0.0095 0.0000
10.7636 0.0000 0.0227
10.7797 0.0130 0.0000
10.7881 0.0182 0.0000
10.7888 0.0085 0.0000
10.7976 0.0170 0.0000
10.8185 0.0269 0.0000
10.8359 0.0418 0.0000
10.8449 0.0121 0.0000
10.8507 0.0183 0.0000
10.8982 0.0034 0.0000
10.9077 0.0240 0.0000
10.9386 0.0092 0.0000
10.9822 0.0000 0.0212
11.0023 0.0046 0.0000
11.0126 0.0151 0.0000
11.0213 0.0000 0.0202
11.0473 0.0000 0.0078
11.0786 0.0000 0.0244
11.1472 0.0134 0.0000
11.1585 0.0028 0.0000
11.1886 0.0000 0.0221
11.2833 0.0125 0.0000
11.3291 0.0000 0.0330
11.3432 0.0135 0.0000
11.3522 0.0000 0.0231
11.3701 0.0000 0.0333
11.3763 0.0000 0.0433
11.4444 0.0153 0.0000
11.4543 0.0000 0.0304
11.4608 0.0303 0.0000
11.5869 0.0000 0.0177
11.5934 0.0000 0.0134
11.5938 0.0170 0.0000
11.6409 0.0000 0.0233
11.6744 0.0306 0.0000
11.7108 0.0062 0.0000
11.7397 0.0000 0.0404
11.7651 0.0113 0.0000
11.8371 0.0144 0.0000
11.8541 0.0075 0.0000
11.9717 0.0000 0.0259
11.9779 0.0141 0.0000
12.0362 0.0074 0.0000
12.0542 0.0000 0.0154
12.0722 0.0000 0.0285
12.0735 0.0141 0.0000
12.2520 0.0080 0.0000
12.2529 0.0112 0.0000
12.2663 0.0000 0.0147
12.2912 0.0000 0.0183
12.3910 0.0000 0.0190
12.4219 0.0150 0.0000
12.5395 0.0094 0.0000
12.5484 0.0136 0.0000
12.6165 0.0000 0.0246
12.6255 0.0000 0.0271
12.6381 0.0181 0.0000
12.6541 0.0000 0.0208
12.6713 0.0026 0.0000
12.6755 0.0000 0.0327
12.7767 0.0113 0.0000
12.8213 0.0067 0.0000
12.8348 0.0000 0.0278
12.8460 0.0000 0.0226
12.9478 0.0000 0.0469
13.0308 0.0000 0.0227
13.1519 0.0139 0.0000
13.1946 0.0250 0.0000
13.3114 0.0133 0.0000
13.3531 0.0070 0.0000
13.3780 0.0000 0.0153
13.3859 0.0000 0.0119
13.4201 0.0113 0.0000
13.4356 0.0013 0.0000
13.4690 0.0067 0.0000
13.5921 0.0000 0.0114
13.6299 0.0000 0.0327
13.6456 0.0239 0.0000
13.7015 0.0000 0.0226
13.9310 0.0000 0.0097
14.0276 0.0000 0.0303
14.0888 0.0000 0.0231
14.2687 0.0200 0.0000
14.2909 0.0000 0.0170
14.3477 0.0000 0.0234
14.4318 0.0000 0.0414
14.4739 0.0000 0.0483
14.4957 0.0000 0.0392
14.5045 0.0114 0.0000
14.5421 0.0099 0.0000
14.5591 0.0175 0.0000
14.5873 0.0132 0.0000
14.5882 0.0229 0.0000
14.5983 0.0000 0.0071
14.6039 0.0000 0.0204
14.6350 0.0000 0.0261
14.7334 0.0000 0.0205
14.7383 0.0000 0.0253
14.8760 0.0061 0.0000
14.8865 0.0169 0.0000
14.8995 0.0000 0.0320
14.9134 0.0068 0.0000
14.9139 0.0054 0.0000
14.9405 0.0000 0.0494
14.9664 0.0000 0.0056
14.9702 0.0000 0.0297
14.9748 0.0000 0.0245
14.9871 0.0091 0.0000
15.0209 0.0000 0.0351
15.0239 0.0230 0.0001
15.0277 0.0000 0.0132
15.0643 0.0110 0.0000
15.0994 0.0000 0.0370
15.1485 0.0000 0.0043
15.1638 0.0109 0.0000
15.2277 0.0072 0.0000
15.2512 0.0000 0.0034
15.2959 0.0135 0.0000
15.3267 0.0196 0.0000
15.4505 0.0000 0.0257
15.4519 0.0000 0.0249
15.4555 0.0181 0.0000
15.4595 0.0000 0.0058
15.4596 0.0000 0.0205
15.4897 0.0000 0.0440
15.5071 0.0058 0.0000
15.5086 0.0203 0.0000
15.5802 0.0000 0.0175
15.5985 0.0252 0.0000
15.6125 0.0000 0.0108
15.6435 0.0100 0.0000
15.6691 0.0345 0.0000
15.6915 0.0000 0.0144
15.7120 0.0194 0.0000
15.7166 0.0023 0.0040
15.7202 0.0000 0.0205
15.8327 0.0000 0.0290
15.8538 0.0102 0.0000
15.8645 0.0088 0.0000
15.8696 0.0000 0.0130
15.9001 0.0000 0.0149
15.9304 0.0253 0.0000
15.9330 0.0095 0.0000
15.9758 0.0000 0.0373
16.0160 0.0077 0.0000
16.0192 0.0000 0.0264
16.0757 0.0111 0.0000
16.0787 0.0000 0.0400
16.1024 0.0000 0.0172
16.1130 0.0000 0.0256
16.2888 0.0000 0.0221
16.2948 0.0000 0.0334
16.4306 0.0000 0.0178
16.4694 0.0000 0.0182
16.4700 0.0125 0.0000
16.5100 0.0096 0.0000
16.5149 0.0000 0.0195
16.5502 0.0000 0.0154
16.5616 0.0000 0.0212
16.6063 0.0000 0.0212
16.6140 0.0127 0.0000
16.6240 0.0085 0.0000
16.6385 0.0000 0.0091
16.6661 0.0168 0.0000
16.6771 0.0000 0.0239
16.7405 0.0000 0.0392
16.7777 0.0000 0.0288
16.7966 0.0000 0.0317
16.8131 0.0000 0.0385
16.8734 0.0097 0.0000
16.9843 0.0000 0.0226
17.1278 0.0000 0.0173
17.3245 0.0306 0.0000
17.3726 0.0000 0.0122
17.3929 0.0000 0.0171
17.3950 0.0000 0.0036
17.4337 0.0086 0.0000
17.4454 0.0114 0.0000
17.4883 0.0000 0.0314
17.4954 0.0000 0.0219
17.5029 0.0000 0.0245
17.5406 0.0000 0.0472
17.5831 0.0276 0.0000
17.6314 0.0000 0.0335
17.6938 0.0000 0.0160
17.7209 0.0000 0.0062
17.7822 0.0225 0.0000
17.8823 0.0000 0.0270
17.9089 0.0119 0.0000
17.9747 0.0000 0.0340
18.0427 0.0085 0.0000
18.0611 0.0000 0.0404
18.1602 0.0000 0.0418
18.1651 0.0000 0.0198
18.2345 0.0000 0.0151
18.3064 0.0000 0.0334
18.3268 0.0268 0.0000
18.3596 0.0268 0.0000
18.4828 0.0026 0.0000
18.6067 0.0000 0.0213
18.6814 0.0083 0.0000
18.7000 0.0000 0.0385
18.7786 0.0000 0.0236
18.8000 0.0302 0.0000
18.8411 0.0000 0.0139
18.8766 0.0117 0.0000
18.8811 0.0000 0.0192
18.9026 0.0117 0.0000
18.9384 0.0059 0.0000
19.0482 0.0000 0.0052
19.0533 0.0159 0.0000
